4.600000000000000000e+01,4.200000000000000000e+01,4.108695652169999768e+00,-6.133970000000000056e+01,-7.553600000000000136e+01,8.095238095240000487e-01,1.173913043480000029e+00,1.733970613089999904e-02,2.173913043480000043e-02,6.441291521740000462e+05,2.222222222220000126e-02,6.584431333330000052e+05,2.272727272730000123e-02,6.734077500000000000e+05,7.608695652169999990e-01,1.304347826089999884e-01,1.428571428569999913e-01
5.700000000000000000e+01,5.800000000000000000e+01,3.964912280700000125e+00,-1.081039999999999992e+02,-1.129080000000000013e+02,7.931034482759999893e-01,1.017543859649999938e+00,1.896685887889999972e-03,1.403508771929999899e-01,3.510367543859999860e+05,1.428571428569999913e-01,3.573052678569999989e+05,1.454545454550000005e-01,3.638017272729999968e+05,8.245614035089999794e-01,8.771929824559999977e-02,6.896551724140000117e-02
2.800000000000000000e+01,2.800000000000000000e+01,4.035714285710000127e+00,-4.787510000000000332e+01,-5.712919999999999732e+01,8.214285714290000540e-01,1.214285714290000096e+00,7.598515306919999745e-04,0.000000000000000000e+00,6.469950357139999978e+05,0.000000000000000000e+00,6.709578148150000488e+05,0.000000000000000000e+00,6.967638846149999881e+05,7.857142857140000380e-01,3.571428571429999949e-02,3.571428571429999949e-02
2.100000000000000000e+01,2.100000000000000000e+01,3.857142857139999936e+00,-3.430429999999999779e+01,-4.654619999999999891e+01,9.047619047620000243e-01,1.047619047620000021e+00,2.230167672829999961e-03,4.761904761900000171e-02,4.872246190480000223e+05,5.000000000000000278e-02,5.115858499999999767e+05,5.263157894739999704e-02,5.385114210530000273e+05,9.523809523809999567e-01,9.523809523810000677e-02,9.523809523810000677e-02
1.700000000000000000e+01,1.700000000000000000e+01,4.117647058820000261e+00,-3.209550000000000125e+01,-3.764889999999999759e+01,9.411764705880000248e-01,1.235294117650000079e+00,7.989026036279999604e-03,5.882352941180000322e-02,5.724477058820000384e+05,6.250000000000000000e-02,6.082256875000000000e+05,6.666666666670000019e-02,6.487740666669999482e+05,9.411764705880000248e-01,1.176470588240000059e-01,1.176470588240000059e-01
3.600000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+00,-6.613819999999999766e+01,-7.737359999999999616e+01,8.285714285709999682e-01,1.027777777779999901e+00,1.312542399710000043e-02,1.111111111109999994e-01,4.313056944440000225e+05,1.142857142859999980e-01,4.436287142860000022e+05,1.176470588240000059e-01,4.566766176470000064e+05,8.611111111110000271e-01,8.333333333329999426e-02,8.571428571429999532e-02
2.100000000000000000e+01,2.200000000000000000e+01,3.476190476190000211e+00,-5.501570000000000249e+01,-5.665390000000000015e+01,8.181818181819999758e-01,9.047619047620000243e-01,6.100544834479999790e-02,1.428571428569999913e-01,4.172203809519999777e+05,1.499999999999999944e-01,4.380814000000000233e+05,1.578947368420000053e-01,4.611383157890000148e+05,8.095238095240000487e-01,2.380952380949999947e-01,2.272727272729999914e-01
3.300000000000000000e+01,3.100000000000000000e+01,3.969696969700000189e+00,-4.476259999999999906e+01,-5.247129999999999939e+01,8.064516129030000480e-01,9.696969696970000330e-01,2.139695392299999829e-03,0.000000000000000000e+00,4.179960000000000000e+05,0.000000000000000000e+00,4.310583750000000000e+05,0.000000000000000000e+00,4.449634838710000040e+05,8.484848484850000538e-01,1.212121212120000069e-01,1.290322580649999884e-01
7.300000000000000000e+01,7.200000000000000000e+01,3.849315068490000158e+00,-1.420939999999999941e+02,-1.302429999999999950e+02,7.083333333329999704e-01,1.123287671229999951e+00,2.099525484380000001e-02,5.479452054790000248e-02,4.873236027400000021e+05,5.555555555560000303e-02,4.940919861110000056e+05,5.633802816899999982e-02,5.010510281689999974e+05,7.123287671229999729e-01,8.219178082189999845e-02,1.111111111109999994e-01
2.300000000000000000e+01,2.400000000000000000e+01,4.434782608699999962e+00,-3.893659999999999854e+01,-4.476359999999999673e+01,8.333333333329999704e-01,1.086956521739999904e+00,4.533623410980000112e-04,4.347826086960000086e-02,3.979700434779999778e+05,4.545454545449999911e-02,4.160595909090000205e+05,4.761904761900000171e-02,4.358719523809999810e+05,9.565217391300000482e-01,8.695652173909999838e-02,8.333333333329999426e-02
2.900000000000000000e+01,3.000000000000000000e+01,4.586206896550000245e+00,-5.779229999999999734e+01,-6.400820000000000221e+01,8.666666666669999852e-01,1.206896551720000099e+00,3.014161879630000013e-02,3.448275862070000058e-02,4.829464827589999768e+05,3.571428571429999949e-02,5.001945714290000033e+05,3.703703703700000210e-02,5.187202962960000150e+05,8.620689655169999632e-01,1.034482758620000054e-01,1.666666666670000019e-01
3.300000000000000000e+01,3.600000000000000000e+01,5.090909090910000323e+00,-6.935880000000000223e+01,-7.282519999999999527e+01,7.777777777779999457e-01,1.242424242420000047e+00,3.715687451269999997e-02,6.060606060609999984e-02,5.344046969700000482e+05,6.250000000000000000e-02,5.511048437500000000e+05,6.451612903230000140e-02,5.688824193550000200e+05,7.878787878790000088e-01,6.060606060609999984e-02,8.333333333329999426e-02
3.500000000000000000e+01,3.400000000000000000e+01,4.857142857140000380e+00,-6.496070000000000277e+01,-7.510580000000000211e+01,9.117647058819999817e-01,1.228571428570000013e+00,6.980027948880000374e-03,5.714285714290000262e-02,3.412118857139999745e+05,5.882352941180000322e-02,3.512475294119999744e+05,6.060606060609999984e-02,3.618913939389999723e+05,8.571428571429999810e-01,2.857142857139999964e-02,2.941176470590000161e-02
3.300000000000000000e+01,3.200000000000000000e+01,4.242424242420000269e+00,-5.478470000000000084e+01,-5.945510000000000161e+01,8.750000000000000000e-01,1.181818181819999980e+00,5.784090990400000271e-03,3.030303030300000172e-02,4.719851212120000273e+05,3.125000000000000000e-02,4.867346562500000000e+05,3.225806451609999903e-02,5.024357741939999978e+05,8.787878787880000209e-01,1.212121212120000069e-01,1.250000000000000000e-01
2.800000000000000000e+01,3.700000000000000000e+01,4.928571428569999746e+00,-4.780169999999999675e+01,-5.668820000000000192e+01,7.027027027029999484e-01,1.357142857139999936e+00,1.299787253129999981e-03,7.142857142859999897e-02,4.261274642860000022e+05,7.407407407409999367e-02,4.419099629629999981e+05,7.692307692310000611e-02,4.589065000000000000e+05,8.571428571429999810e-01,1.071428571429999949e-01,8.108108108110000101e-02
1.000000000000000000e+01,1.100000000000000000e+01,5.500000000000000000e+00,-2.048420000000000130e+01,-2.319650000000000034e+01,1.000000000000000000e+00,1.300000000000000044e+00,1.758337431589999944e-02,0.000000000000000000e+00,4.324232999999999884e+05,0.000000000000000000e+00,4.804703333330000169e+05,0.000000000000000000e+00,5.405291250000000000e+05,1.000000000000000000e+00,2.000000000000000111e-01,1.818181818179999965e-01
1.400000000000000000e+01,2.000000000000000000e+01,5.428571428569999746e+00,-4.365879999999999939e+01,-4.066539999999999822e+01,9.000000000000000222e-01,9.285714285709999460e-01,1.407523970279999925e-01,0.000000000000000000e+00,2.832715000000000000e+05,0.000000000000000000e+00,3.050616153850000119e+05,0.000000000000000000e+00,3.304834166669999831e+05,1.000000000000000000e+00,1.428571428569999913e-01,1.000000000000000056e-01
2.900000000000000000e+01,3.300000000000000000e+01,4.413793103449999755e+00,-5.120309999999999917e+01,-5.743119999999999692e+01,8.181818181819999758e-01,1.172413793100000046e+00,1.858333456780000142e-02,3.448275862070000058e-02,6.015532068969999673e+05,3.571428571429999949e-02,6.230372500000000000e+05,3.703703703700000210e-02,6.461127037039999850e+05,7.586206896549999579e-01,1.379310344830000090e-01,1.212121212120000069e-01
1.500000000000000000e+01,1.500000000000000000e+01,5.000000000000000000e+00,-3.680190000000000339e+01,-4.337950000000000017e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.392044057620000205e-03,1.333333333329999870e-01,3.619023333330000169e+05,1.428571428569999913e-01,3.877525000000000000e+05,1.538461538460000055e-01,4.175796153850000119e+05,1.000000000000000000e+00,6.666666666670000019e-02,6.666666666670000019e-02
1.500000000000000000e+01,1.600000000000000000e+01,5.266666666669999941e+00,-4.053419999999999845e+01,-4.296600000000000108e+01,9.375000000000000000e-01,1.000000000000000000e+00,1.357701280850000074e-02,6.666666666670000019e-02,2.647122666670000181e+05,7.142857142859999897e-02,2.836202857139999978e+05,7.692307692310000611e-02,3.054372307690000162e+05,1.000000000000000000e+00,6.666666666670000019e-02,6.250000000000000000e-02
3.200000000000000000e+01,2.600000000000000000e+01,4.250000000000000000e+00,-5.078759999999999764e+01,-5.531190000000000140e+01,8.846153846150000000e-01,1.406250000000000000e+00,7.163241343139999801e-04,9.375000000000000000e-02,5.851979375000000000e+05,9.677419354840000043e-02,6.040752903230000520e+05,1.000000000000000056e-01,6.242111333330000052e+05,7.812500000000000000e-01,9.375000000000000000e-02,1.153846153850000000e-01
3.900000000000000000e+01,4.100000000000000000e+01,4.538461538460000000e+00,-6.499809999999999377e+01,-7.698220000000000596e+01,6.341463414629999740e-01,1.179487179489999926e+00,3.999554799189999899e-02,7.692307692310000611e-02,6.938932820510000456e+05,7.894736842110000596e-02,7.121536315790000372e+05,8.108108108110000101e-02,7.314010270269999746e+05,6.666666666670000296e-01,1.282051282049999907e-01,1.707317073169999921e-01
2.400000000000000000e+01,2.600000000000000000e+01,5.041666666670000296e+00,-6.189620000000000033e+01,-7.763020000000000209e+01,9.230769230769999556e-01,1.125000000000000000e+00,1.303525572360000016e-02,8.333333333329999426e-02,3.702523333330000169e+05,8.695652173909999838e-02,3.863502608699999982e+05,9.090909090910000157e-02,4.039116363639999763e+05,9.583333333329999704e-01,1.250000000000000000e-01,1.538461538460000055e-01
2.700000000000000000e+01,2.700000000000000000e+01,3.555555555559999803e+00,-5.618650000000000233e+01,-6.180910000000000082e+01,8.518518518519999638e-01,1.148148148149999992e+00,9.372360939689999143e-03,7.407407407409999367e-02,4.692740370370000019e+05,7.692307692310000611e-02,4.873230384620000259e+05,8.000000000000000167e-02,5.068159600000000210e+05,8.148148148149999548e-01,7.407407407409999367e-02,7.407407407409999367e-02
1.200000000000000000e+01,1.100000000000000000e+01,4.500000000000000000e+00,-2.827400000000000091e+01,-2.859680000000000177e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.571238486719999869e-02,0.000000000000000000e+00,3.157139166669999831e+05,0.000000000000000000e+00,3.444151818179999827e+05,0.000000000000000000e+00,3.788567000000000116e+05,1.000000000000000000e+00,8.333333333329999426e-02,9.090909090910000157e-02
2.600000000000000000e+01,2.700000000000000000e+01,4.769230769230000000e+00,-5.585880000000000223e+01,-5.374419999999999931e+01,8.518518518519999638e-01,1.307692307690000000e+00,5.496674964649999641e-03,0.000000000000000000e+00,3.633923461540000280e+05,0.000000000000000000e+00,3.779280399999999790e+05,0.000000000000000000e+00,3.936750416669999831e+05,9.230769230769999556e-01,1.153846153850000000e-01,1.111111111109999994e-01
1.000000000000000000e+01,1.100000000000000000e+01,5.200000000000000178e+00,-2.147370000000000090e+01,-2.713159999999999883e+01,1.000000000000000000e+00,1.199999999999999956e+00,1.469420526879999973e-02,0.000000000000000000e+00,2.951747000000000116e+05,0.000000000000000000e+00,3.279718888889999944e+05,0.000000000000000000e+00,3.689683750000000000e+05,1.000000000000000000e+00,1.000000000000000056e-01,9.090909090910000157e-02
5.500000000000000000e+01,5.300000000000000000e+01,5.272727272730000081e+00,-1.365480000000000018e+02,-1.465480000000000018e+02,7.924528301890000348e-01,1.181818181819999980e+00,1.981621615960000096e-02,5.454545454549999950e-02,3.015937818180000177e+05,5.555555555560000303e-02,3.071788518519999925e+05,5.660377358489999955e-02,3.129746792450000066e+05,7.636363636359999596e-01,1.272727272730000136e-01,9.433962264150000387e-02
4.200000000000000000e+01,5.000000000000000000e+01,4.833333333329999704e+00,-8.841349999999999909e+01,-9.650830000000000553e+01,8.000000000000000444e-01,1.238095238100000106e+00,4.228171564649999686e-03,7.142857142859999897e-02,3.799753809519999777e+05,7.317073170729999909e-02,3.892430731709999964e+05,7.499999999999999722e-02,3.989741500000000233e+05,7.857142857140000380e-01,7.142857142859999897e-02,5.999999999999999778e-02
3.400000000000000000e+01,3.300000000000000000e+01,4.764705882350000365e+00,-6.755970000000000653e+01,-7.633119999999999550e+01,8.484848484850000538e-01,1.058823529409999908e+00,3.682759151259999697e-02,1.176470588240000059e-01,3.716128529410000192e+05,1.212121212120000069e-01,3.828738484850000241e+05,1.250000000000000000e-01,3.948386562500000000e+05,9.117647058819999817e-01,1.176470588240000059e-01,1.212121212120000069e-01
